Station;Datum;Behandling;Ruta;Arter ;Kommentar;Ej i trafikverkets artlista (se kommentar);Species
Gustafs;20220804;ytskrapning;5;röllika;;x;Achillea millefolium
Gustafs;20220804;ytskrapning;5;stormåra;;;Gallium mollugo
Gustafs;20220804;ytskrapning;5;åkervädd;;;Knautia arvensis
Gustafs;20220804;ytskrapning;5;äkta johannesört;;;Hypericum perforatum
Gustafs;20220804;ytskrapning;6;bergssyra;;;Rumex acetosella
Gustafs;20220804;ytskrapning;6;femfingerört;;;Potentilla argentea
Gustafs;20220804;ytskrapning;6;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;ytskrapning;6;stormåra;;;Gallium mollugo
Gustafs;20220804;ytskrapning;6;åkerfräken;;x;Equisetum arvense
Gustafs;20220804;ytskrapning;6;åkervädd;;;Knautia arvensis
Gustafs;20220804;Ytskrapning/slåtter;1;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;Ytskrapning/slåtter;1;fyrkantig johannesört;;;Hypericum maculatum
Gustafs;20220804;Ytskrapning/slåtter;1;getväppling;;;Anthyllis vulneraria
Gustafs;20220804;Ytskrapning/slåtter;1;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;Ytskrapning/slåtter;1;gråfibbla;;;Pilosella officinarum
Gustafs;20220804;Ytskrapning/slåtter;1;kråkvicker;;;Vicia cracca
Gustafs;20220804;Ytskrapning/slåtter;1;renfana;;;Tanacetum vulgare
Gustafs;20220804;Ytskrapning/slåtter;1;röllika;;x;Achillea millefolium
Gustafs;20220804;Ytskrapning/slåtter;1;sandnarv;;x;Arenaria serpyllifolia
Gustafs;20220804;Ytskrapning/slåtter;1;stormåra;;;Gallium mollugo
Gustafs;20220804;Ytskrapning/slåtter;1;vitklöver;;;Trifolium repens
Gustafs;20220804;Ytskrapning/slåtter;1;åkervädd;;;Knautia arvensis
Gustafs;20220804;Ytskrapning/slåtter;1;ängssyra;;;Rumex acetosa
Gustafs;20220804;Ytskrapning/slåtter;2;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;Ytskrapning/slåtter;2;getväppling;;;Anthyllis vulneraria
Gustafs;20220804;Ytskrapning/slåtter;2;gråbo;;x;Artemisia vulgaris
Gustafs;20220804;Ytskrapning/slåtter;2;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;Ytskrapning/slåtter;2;harklöver;;;Trifolium arvense
Gustafs;20220804;Ytskrapning/slåtter;2;kråkvicker;;;Vicia cracca
Gustafs;20220804;Ytskrapning/slåtter;2;renfana;;;Tanacetum vulgare
Gustafs;20220804;Ytskrapning/slåtter;2;röllika;;x;Achillea millefolium
Gustafs;20220804;Ytskrapning/slåtter;2;sammetsdaggkåpa;;x;Alchemilla glaucescens
Gustafs;20220804;Ytskrapning/slåtter;2;sandnarv;;x;Arenaria serpyllifolia
Gustafs;20220804;Ytskrapning/slåtter;2;stormåra;;;Gallium mollugo
Gustafs;20220804;Ytskrapning/slåtter;2;åkervädd;;;Knautia arvensis
Gustafs;20220804;Ytskrapning/slåtter;2;äkta johannesört;;;Hypericum perforatum
Gustafs;20220804;Ytskrapning/slåtter;3;gråfibbla;;;Pilosella officinarum
Gustafs;20220804;Ytskrapning/slåtter;3;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;Ytskrapning/slåtter;3;hökfibblor;;;Hieracium sp.
Gustafs;20220804;Ytskrapning/slåtter;3;röllika;;x;Achillea millefolium
Gustafs;20220804;Ytskrapning/slåtter;3;sandtrav;;x;Arabidopsis arenosa
Gustafs;20220804;Ytskrapning/slåtter;3;strimsporre;;;Linaria repens
Gustafs;20220804;Ytskrapning/slåtter;3;vitknavel;;x;Scleranthus perennis
Gustafs;20220804;Ytskrapning/slåtter;3;åkerfräken;;x;Equisetum arvense
Gustafs;20220804;Ytskrapning/slåtter;3;åkervädd;;;Knautia arvensis
Gustafs;20220804;Ytskrapning/slåtter;3;äkta johannesört;;;Hypericum perforatum
Gustafs;20220804;Ytskrapning/slåtter;4;bergssyra;;;Rumex acetosella
Gustafs;20220804;Ytskrapning/slåtter;4;femfingerört;;;Potentilla argentea
Gustafs;20220804;Ytskrapning/slåtter;4;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;Ytskrapning/slåtter;4;gråfibbla;;;Pilosella officinarum
Gustafs;20220804;Ytskrapning/slåtter;4;renfana;;;Tanacetum vulgare
Gustafs;20220804;Ytskrapning/slåtter;4;röllika;;x;Achillea millefolium
Gustafs;20220804;Ytskrapning/slåtter;4;smörblomma;;;Ranunculus acris
Gustafs;20220804;Ytskrapning/slåtter;4;stormåra;;;Gallium mollugo
Gustafs;20220804;Ytskrapning/slåtter;4;strimsporre;;;Linaria repens
Gustafs;20220804;Ytskrapning/slåtter;4;ängssyra;;;Rumex acetosa
Gustafs;20220804;Ytskrapning/slåtter;5;bergssyra;;;Rumex acetosella
Gustafs;20220804;Ytskrapning/slåtter;5;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;Ytskrapning/slåtter;5;getväppling;;;Anthyllis vulneraria
Gustafs;20220804;Ytskrapning/slåtter;5;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;Ytskrapning/slåtter;5;gråfibbla;;;Pilosella officinarum
Gustafs;20220804;Ytskrapning/slåtter;5;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;Ytskrapning/slåtter;5;kråkvicker;;;Vicia cracca
Gustafs;20220804;Ytskrapning/slåtter;5;renfana;;;Tanacetum vulgare
Gustafs;20220804;Ytskrapning/slåtter;5;röllika;;x;Achillea millefolium
Gustafs;20220804;Ytskrapning/slåtter;5;smällglim;;;Silene vulgaris
Gustafs;20220804;Ytskrapning/slåtter;5;åkervädd;;;Knautia arvensis
Gustafs;20220804;Ytskrapning/slåtter;5;äkta johannesört;;;Hypericum perforatum
Gustafs;20220804;Ytskrapning/slåtter;6;bergssyra;;;Rumex acetosella
Gustafs;20220804;Ytskrapning/slåtter;6;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;Ytskrapning/slåtter;6;getväppling;;;Anthyllis vulneraria
Gustafs;20220804;Ytskrapning/slåtter;6;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;Ytskrapning/slåtter;6;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;Ytskrapning/slåtter;6;kråkvicker;;;Vicia cracca
Gustafs;20220804;Ytskrapning/slåtter;6;renfana;;;Tanacetum vulgare
Gustafs;20220804;Ytskrapning/slåtter;6;rödklöver;;;Trifolium pratense
Gustafs;20220804;Ytskrapning/slåtter;6;smällglim;;;Silene vulgaris
Gustafs;20220804;Ytskrapning/slåtter;6;åkervädd;;;Knautia arvensis
Gustafs;20220804;Ytskrapning/slåtter;6;äkta johannesört;;;Hypericum perforatum
Gustavs;20220804;ytskrapning;1;hundäxing;;x;Dactylis glomerata
Gustavs;20220804;ytskrapning;1;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;ytskrapning;1;krypven;;x;Agrostis stolonifera
Gustavs;20220804;ytskrapning;2;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;ytskrapning;2;krypven;;x;Agrostis stolonifera
Gustavs;20220804;ytskrapning;3;björk;;x;Betula sp.
Gustavs;20220804;ytskrapning;3;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;ytskrapning;3;krypven;;x;Agrostis stolonifera
Gustavs;20220804;ytskrapning;3;tall;;x;Pinus sylvestris
Gustavs;20220804;ytskrapning;4;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;ytskrapning;4;krypven;;x;Agrostis stolonifera
Gustavs;20220804;ytskrapning;5;krypven;;x;Agrostis stolonifera
Gustavs;20220804;ytskrapning;5;tall;;x;Pinus sylvestris
Gustavs;20220804;ytskrapning;6;björk;;x;Betula sp.
Gustavs;20220804;ytskrapning;6;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;ytskrapning;6;krypven;;x;Agrostis stolonifera
Gustavs;20220804;ytskrapning;6;Viden;;x;Salix sp.
Gustavs;20220804;ytskrapning;6;tall;;x;Pinus sylvestris
Gustavs;20220804;Ytskrapning/slåtter;1;björk;;x;Betula sp.
Gustavs;20220804;Ytskrapning/slåtter;1;gran;;x;Picea abies
Gustavs;20220804;Ytskrapning/slåtter;1;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;Ytskrapning/slåtter;1;krypven;;x;Agrostis stolonifera
Gustavs;20220804;Ytskrapning/slåtter;1;tall;;x;Pinus sylvestris
Gustavs;20220804;Ytskrapning/slåtter;2;hundäxing;;x;Dactylis glomerata
Gustavs;20220804;Ytskrapning/slåtter;2;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;Ytskrapning/slåtter;2;krypven;;x;Agrostis stolonifera
Gustavs;20220804;Ytskrapning/slåtter;3;gran;;x;Picea abies
Gustavs;20220804;Ytskrapning/slåtter;3;krypven;;x;Agrostis stolonifera
Gustavs;20220804;Ytskrapning/slåtter;4;gran;;x;Picea abies
Gustavs;20220804;Ytskrapning/slåtter;4;krypven;;x;Agrostis stolonifera
Gustavs;20220804;Ytskrapning/slåtter;5;asp;;x;Populus tremula
Gustavs;20220804;Ytskrapning/slåtter;5;björk;;x;Betula sp.
Gustavs;20220804;Ytskrapning/slåtter;5;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;Ytskrapning/slåtter;5;krypven;;x;Agrostis stolonifera
Gustavs;20220804;Ytskrapning/slåtter;5;tall;;x;Pinus sylvestris
Gustavs;20220804;Ytskrapning/slåtter;6;kruståtel;;x;Avenella flexuosa
Gustavs;20220804;Ytskrapning/slåtter;6;krypven;;x;Agrostis stolonifera
Jularbo;20220802;ytskrapning;1;bergssyra;;;Rumex acetosella
Jularbo;20220802;ytskrapning;1;flockfibbla;;;Hieracium umbellatum
Jularbo;20220802;ytskrapning;1;grustrav;;x;Arabidopsis suecica
Jularbo;20220802;ytskrapning;1;kanadabinka;;;Conyza canadensis
Jularbo;20220802;ytskrapning;1;Frylen;;x;Luzula sp.
Jularbo;20220802;ytskrapning;1;prästkrage;;;Leucanthemum vulgare
Jularbo;20220802;ytskrapning;1;renfana;;;Tanacetum vulgare
Jularbo;20220802;ytskrapning;1;röllika;;x;Achillea millefolium
Jularbo;20220802;ytskrapning;1;stormåra;;;Gallium mollugo
Jularbo;20220802;ytskrapning;1;strimsporre;;;Linaria repens
Jularbo;20220802;ytskrapning;1;åkerfräken;;x;Equisetum arvense
Jularbo;20220802;ytskrapning;1;åkervädd;;;Knautia arvensis
Jularbo;20220802;ytskrapning;1;ängsklocka;;;Campanula patula
Jularbo;20220802;ytskrapning;1;ängssyra;;;Rumex acetosa
Jularbo;20220802;ytskrapning;2;bergssyra;;;Rumex acetosella
Jularbo;20220802;ytskrapning;2;björk;;x;Betula sp.
Jularbo;20220802;ytskrapning;2;gråfibbla;;;Pilosella officinarum
Jularbo;20220802;ytskrapning;2;viol;;;Viola sp.
Jularbo;20220802;ytskrapning;2;renfana;;;Tanacetum vulgare
Jularbo;20220802;ytskrapning;2;revfibbla;;;Pilosella lactucella
Jularbo;20220802;ytskrapning;2;röllika;;x;Achillea millefolium
Jularbo;20220802;ytskrapning;2;strimsporre;;;Linaria repens
Jularbo;20220802;ytskrapning;2;åkerfräken;;x;Equisetum arvense
Jularbo;20220802;ytskrapning;2;åkervädd;;;Knautia arvensis
Jularbo;20220802;ytskrapning;3;asp;;x;Populus tremula
Jularbo;20220802;ytskrapning;3;bergssyra;;;Rumex acetosella
Jularbo;20220802;ytskrapning;3;björk;;x;Betula sp.
Jularbo;20220802;ytskrapning;3;flockfibbla;;;Hieracium umbellatum
Jularbo;20220802;ytskrapning;3;fyrkantig johannesört;;;Hypericum maculatum
Jularbo;20220802;ytskrapning;3;grustrav;;x;Arabidopsis suecica
Jularbo;20220802;ytskrapning;3;gråal;;x;Alnus incana
Jularbo;20220802;ytskrapning;3;gråfibbla;;;Pilosella officinarum
Jularbo;20220802;ytskrapning;3;hönsarv;;x;Cerastium fontanum
Jularbo;20220802;ytskrapning;3;knytling;;;Herniaria glabra
Jularbo;20220802;ytskrapning;3;liten blåklocka;;;Campanula rotundifolia
Jularbo;20220802;ytskrapning;3;Frylen;;x;Luzula sp.
Jularbo;20220802;ytskrapning;3;nysört;;x;Achillea ptarmica
Jularbo;20220802;ytskrapning;3;Skräppor;;;Rumex sp.
Jularbo;20220802;ytskrapning;3;viol;;;Viola sp.
Jularbo;20220802;ytskrapning;3;prästkrage;;;Leucanthemum vulgare
Jularbo;20220802;ytskrapning;3;renfana;;;Tanacetum vulgare
Jularbo;20220802;ytskrapning;3;röllika;;x;Achillea millefolium
Jularbo;20220802;ytskrapning;3;strimsporre;;;Linaria repens
Jularbo;20220802;ytskrapning;3;tall;;x;Pinus sylvestris
Jularbo;20220802;ytskrapning;3;åkerfräken;;x;Equisetum arvense
Jularbo;20220802;ytskrapning;3;åkervädd;;;Knautia arvensis
Jularbo;20220802;ytskrapning;3;ängssyra;;;Rumex acetosa
Jularbo;20220901;ytskrapning;4;berggröe;;x;Poa compressa
Jularbo;20220901;ytskrapning;4;bergssyra;;;Rumex acetosella
Jularbo;20220901;ytskrapning;4;björk;;x;Betula sp.
Jularbo;20220901;ytskrapning;4;fyrkantig johannesört;;;Hypericum maculatum
Jularbo;20220901;ytskrapning;4;häckvicker;;;Vicia sepium
Jularbo;20220901;ytskrapning;4;kruståtel;;x;Avenella flexuosa
Jularbo;20220901;ytskrapning;4;krypven;;x;Agrostis stolonifera
Jularbo;20220901;ytskrapning;4;kråkvicker;;;Vicia cracca
Jularbo;20220901;ytskrapning;4;prästkrage;;;Leucanthemum vulgare
Jularbo;20220901;ytskrapning;4;renfana;;;Tanacetum vulgare
Jularbo;20220901;ytskrapning;4;rödklöver;;;Trifolium pratense
Jularbo;20220901;ytskrapning;4;röllika;;x;Achillea millefolium
Jularbo;20220901;ytskrapning;4;stormåra;;;Gallium mollugo
Jularbo;20220901;ytskrapning;4;teveronika;;;Veronica chamaedrys
Jularbo;20220901;ytskrapning;4;åkervädd;;;Knautia arvensis
Jularbo;20220901;ytskrapning;5;bergssyra;;;Rumex acetosella
Jularbo;20220901;ytskrapning;5;grustrav;;x;Arabidopsis suecica
Jularbo;20220901;ytskrapning;5;gråfibbla;;;Pilosella officinarum
Jularbo;20220901;ytskrapning;5;hundäxing;;x;Dactylis glomerata
Jularbo;20220901;ytskrapning;5;kruståtel;;x;Avenella flexuosa
Jularbo;20220901;ytskrapning;5;krypven;;x;Agrostis stolonifera
Jularbo;20220901;ytskrapning;5;liten blåklocka;;;Campanula rotundifolia
Jularbo;20220901;ytskrapning;5;viol;;;Viola sp.
Jularbo;20220901;ytskrapning;5;prästkrage;;;Leucanthemum vulgare
Jularbo;20220901;ytskrapning;5;renfana;;;Tanacetum vulgare
Jularbo;20220901;ytskrapning;5;röllika;;x;Achillea millefolium
Jularbo;20220901;ytskrapning;5;Viden;;x;Salix sp.
Jularbo;20220901;ytskrapning;5;smultron;;;Fragaria vesca
Jularbo;20220901;ytskrapning;5;stormåra;;;Gallium mollugo
Jularbo;20220901;ytskrapning;5;strimsporre;;;Linaria repens
Jularbo;20220901;ytskrapning;5;teveronika;;;Veronica chamaedrys
Jularbo;20220901;ytskrapning;5;åkerfräken;;x;Equisetum arvense
Jularbo;20220901;ytskrapning;5;åkervädd;;;Knautia arvensis
Jularbo;20220901;ytskrapning;6;asp;;x;Populus tremula
Jularbo;20220901;ytskrapning;6;backskärvfrö;;;Noccaea caerulescens
Jularbo;20220901;ytskrapning;6;bergssyra;;;Rumex acetosella
Jularbo;20220901;ytskrapning;6;björk;;x;Betula sp.
Jularbo;20220901;ytskrapning;6;fyrkantig johannesört;;;Hypericum maculatum
Jularbo;20220901;ytskrapning;6;gran;;x;Picea abies
Jularbo;20220901;ytskrapning;6;grustrav;;x;Arabidopsis suecica
Jularbo;20220901;ytskrapning;6;gråal;;x;Alnus incana
Jularbo;20220901;ytskrapning;6;gråbinka;;;Erigeron acris
Jularbo;20220901;ytskrapning;6;hönsarv;;x;Cerastium fontanum
Jularbo;20220901;ytskrapning;6;kanadabinka;;;Conyza canadensis
Jularbo;20220901;ytskrapning;6;knytling;;;Herniaria glabra
Jularbo;20220901;ytskrapning;6;krypnarv;;x;Sagina procumbens
Jularbo;20220901;ytskrapning;6;krypven;;x;Agrostis stolonifera
Jularbo;20220901;ytskrapning;6;Frylen;;x;Luzula sp.
Jularbo;20220901;ytskrapning;6;mjölkört;;;Chamaenerion angustifolium
Jularbo;20220901;ytskrapning;6;prästkrage;;;Leucanthemum vulgare
Jularbo;20220901;ytskrapning;6;renfana;;;Tanacetum vulgare
Jularbo;20220901;ytskrapning;6;rödfibbla;;;Pilosella aurantiaca var. aurantiaca
Jularbo;20220901;ytskrapning;6;Viden;;x;Salix sp.
Jularbo;20220901;ytskrapning;6;strimsporre;;;Linaria repens
Jularbo;20220901;ytskrapning;6;tall;;x;Pinus sylvestris
Jularbo;20220901;ytskrapning;6;vitklöver;;;Trifolium repens
Jularbo;20220901;ytskrapning;6;vårbrodd;;x;Anthoxanthum odoratum agg.
Jularbo;20220901;ytskrapning;6;ängsklocka;;;Campanula patula
Jularbo;20220901;ytskrapning;6;ögontröster;;;Euphrasia sp.
Jularbo;20220802;Ytskrapning/slåtter;1;bergssyra;;;Rumex acetosella
Jularbo;20220802;Ytskrapning/slåtter;1;femfingerört;;;Potentilla argentea
Jularbo;20220802;Ytskrapning/slåtter;1;flockfibbla;;;Hieracium umbellatum
Jularbo;20220802;Ytskrapning/slåtter;1;grustrav;;x;Arabidopsis suecica
Jularbo;20220802;Ytskrapning/slåtter;1;gråbo;;x;Artemisia vulgaris
Jularbo;20220802;Ytskrapning/slåtter;1;kanadabinka;;;Conyza canadensis
Jularbo;20220802;Ytskrapning/slåtter;1;liten blåklocka;;;Campanula rotundifolia
Jularbo;20220802;Ytskrapning/slåtter;1;Skräppor;;;Rumex sp.
Jularbo;20220802;Ytskrapning/slåtter;1;viol;;;Viola sp.
Jularbo;20220802;Ytskrapning/slåtter;1;prästkrage;;;Leucanthemum vulgare
Jularbo;20220802;Ytskrapning/slåtter;1;renfana;;;Tanacetum vulgare
Jularbo;20220802;Ytskrapning/slåtter;1;revfibbla;;;Pilosella lactucella
Jularbo;20220802;Ytskrapning/slåtter;1;röllika;;x;Achillea millefolium
Jularbo;20220802;Ytskrapning/slåtter;1;stormåra;;;Gallium mollugo
Jularbo;20220802;Ytskrapning/slåtter;1;strimsporre;;;Linaria repens
Jularbo;20220802;Ytskrapning/slåtter;1;åkerfräken;;x;Equisetum arvense
Jularbo;20220802;Ytskrapning/slåtter;1;åkervädd;;;Knautia arvensis
Jularbo;20220802;Ytskrapning/slåtter;1;ängssyra;;;Rumex acetosa
Jularbo;20220802;Ytskrapning/slåtter;2;bergssyra;;;Rumex acetosella
Jularbo;20220802;Ytskrapning/slåtter;2;björk;;x;Betula sp.
Jularbo;20220802;Ytskrapning/slåtter;2;fyrkantig johannesört;;;Hypericum maculatum
Jularbo;20220802;Ytskrapning/slåtter;2;gråal;;x;Alnus incana
Jularbo;20220802;Ytskrapning/slåtter;2;gråfibbla;;;Pilosella officinarum
Jularbo;20220802;Ytskrapning/slåtter;2;kanadabinka;;;Conyza canadensis
Jularbo;20220802;Ytskrapning/slåtter;2;liten blåklocka;;;Campanula rotundifolia
Jularbo;20220802;Ytskrapning/slåtter;2;Frylen;;x;Luzula sp.
Jularbo;20220802;Ytskrapning/slåtter;2;prästkrage;;;Leucanthemum vulgare
Jularbo;20220802;Ytskrapning/slåtter;2;renfana;;;Tanacetum vulgare
Jularbo;20220802;Ytskrapning/slåtter;2;rödnarv;;;Spergularia rubra
Jularbo;20220802;Ytskrapning/slåtter;2;röllika;;x;Achillea millefolium
Jularbo;20220802;Ytskrapning/slåtter;2;sandtrav;;x;Arabidopsis arenosa
Jularbo;20220802;Ytskrapning/slåtter;2;strimsporre;;;Linaria repens
Jularbo;20220802;Ytskrapning/slåtter;2;åkerfräken;;x;Equisetum arvense
Jularbo;20220802;Ytskrapning/slåtter;2;åkervädd;;;Knautia arvensis
Jularbo;20220802;Ytskrapning/slåtter;2;ängsfräken;;x;Equisetum pratense
Jularbo;20220802;Ytskrapning/slåtter;2;ängssyra;;;Rumex acetosa
Jularbo;20220802;Ytskrapning/slåtter;3;asp;;x;Populus tremula
Jularbo;20220802;Ytskrapning/slåtter;3;bergssyra;;;Rumex acetosella
Jularbo;20220802;Ytskrapning/slåtter;3;björk;;x;Betula sp.
Jularbo;20220802;Ytskrapning/slåtter;3;fyrkantig johannesört;;;Hypericum maculatum
Jularbo;20220802;Ytskrapning/slåtter;3;grustrav;;x;Arabidopsis suecica
Jularbo;20220802;Ytskrapning/slåtter;3;gråal;;x;Alnus incana
Jularbo;20220802;Ytskrapning/slåtter;3;gråfibbla;;;Pilosella officinarum
Jularbo;20220802;Ytskrapning/slåtter;3;hökfibblor;;;Hieracium sp.
Jularbo;20220802;Ytskrapning/slåtter;3;hönsarv;;x;Cerastium fontanum
Jularbo;20220802;Ytskrapning/slåtter;3;Frylen;;x;Luzula sp.
Jularbo;20220802;Ytskrapning/slåtter;3;Skräppor;;;Rumex sp.
Jularbo;20220802;Ytskrapning/slåtter;3;viol;;;Viola sp.
Jularbo;20220802;Ytskrapning/slåtter;3;prästkrage;;;Leucanthemum vulgare
Jularbo;20220802;Ytskrapning/slåtter;3;renfana;;;Tanacetum vulgare
Jularbo;20220802;Ytskrapning/slåtter;3;röllika;;x;Achillea millefolium
Jularbo;20220802;Ytskrapning/slåtter;3;smultron;;;Fragaria vesca
Jularbo;20220802;Ytskrapning/slåtter;3;vitklöver;;;Trifolium repens
Jularbo;20220802;Ytskrapning/slåtter;3;åkervädd;;;Knautia arvensis
Jularbo;20220802;Ytskrapning/slåtter;3;ängsfräken;;x;Equisetum pratense
Jularbo;20220902;Ytskrapning/slåtter;4;berggröe;;x;Poa compressa
Jularbo;20220902;Ytskrapning/slåtter;4;bergssyra;;;Rumex acetosella
Jularbo;20220902;Ytskrapning/slåtter;4;femfingerört;;;Potentilla argentea
Jularbo;20220902;Ytskrapning/slåtter;4;grustrav;;x;Arabidopsis suecica
Jularbo;20220902;Ytskrapning/slåtter;4;kanadabinka;;;Conyza canadensis
Jularbo;20220902;Ytskrapning/slåtter;4;kruståtel;;x;Avenella flexuosa
Jularbo;20220902;Ytskrapning/slåtter;4;krypven;;x;Agrostis stolonifera
Jularbo;20220902;Ytskrapning/slåtter;4;lentåtel;;x;Holcus mollis
Jularbo;20220902;Ytskrapning/slåtter;4;prästkrage;;;Leucanthemum vulgare
Jularbo;20220902;Ytskrapning/slåtter;4;renfana;;;Tanacetum vulgare
Jularbo;20220902;Ytskrapning/slåtter;4;rödklöver;;;Trifolium pratense
Jularbo;20220902;Ytskrapning/slåtter;4;röllika;;x;Achillea millefolium
Jularbo;20220902;Ytskrapning/slåtter;4;stormåra;;;Gallium mollugo
Jularbo;20220902;Ytskrapning/slåtter;4;strimsporre;;;Linaria repens
Jularbo;20220902;Ytskrapning/slåtter;4;vitklöver;;;Trifolium repens
Jularbo;20220902;Ytskrapning/slåtter;4;åkerfräken;;x;Equisetum arvense
Jularbo;20220902;Ytskrapning/slåtter;4;ängssyra;;;Rumex acetosa
Jularbo;20220902;Ytskrapning/slåtter;5;asp;;x;Populus tremula
Jularbo;20220902;Ytskrapning/slåtter;5;berggröe;;x;Poa compressa
Jularbo;20220902;Ytskrapning/slåtter;5;bergssyra;;;Rumex acetosella
Jularbo;20220902;Ytskrapning/slåtter;5;femfingerört;;;Potentilla argentea
Jularbo;20220902;Ytskrapning/slåtter;5;grustrav;;x;Arabidopsis suecica
Jularbo;20220902;Ytskrapning/slåtter;5;gråbinka;;;Erigeron acris
Jularbo;20220902;Ytskrapning/slåtter;5;gråfibbla;;;Pilosella officinarum
Jularbo;20220902;Ytskrapning/slåtter;5;kanadabinka;;;Conyza canadensis
Jularbo;20220902;Ytskrapning/slåtter;5;kruståtel;;x;Avenella flexuosa
Jularbo;20220902;Ytskrapning/slåtter;5;krypven;;x;Agrostis stolonifera
Jularbo;20220902;Ytskrapning/slåtter;5;liten blåklocka;;;Campanula rotundifolia
Jularbo;20220902;Ytskrapning/slåtter;5;Frylen;;x;Luzula sp.
Jularbo;20220902;Ytskrapning/slåtter;5;viol;;;Viola sp.
Jularbo;20220902;Ytskrapning/slåtter;5;prästkrage;;;Leucanthemum vulgare
Jularbo;20220902;Ytskrapning/slåtter;5;renfana;;;Tanacetum vulgare
Jularbo;20220902;Ytskrapning/slåtter;5;strimsporre;;;Linaria repens
Jularbo;20220902;Ytskrapning/slåtter;5;vitklöver;;;Trifolium repens
Jularbo;20220902;Ytskrapning/slåtter;5;åkerfräken;;x;Equisetum arvense
Jularbo;20220902;Ytskrapning/slåtter;5;åkervädd;;;Knautia arvensis
Jularbo;20220902;Ytskrapning/slåtter;6;asp;;x;Populus tremula
Jularbo;20220902;Ytskrapning/slåtter;6;bergssyra;;;Rumex acetosella
Jularbo;20220902;Ytskrapning/slåtter;6;björk;;x;Betula sp.
Jularbo;20220902;Ytskrapning/slåtter;6;flockfibbla;;;Hieracium umbellatum
Jularbo;20220902;Ytskrapning/slåtter;6;gran;;x;Picea abies
Jularbo;20220902;Ytskrapning/slåtter;6;gråal;;x;Alnus incana
Jularbo;20220902;Ytskrapning/slåtter;6;krypven;;x;Agrostis stolonifera
Jularbo;20220902;Ytskrapning/slåtter;6;Frylen;;x;Luzula sp.
